user_id,amount,device_id,location,timestamp,receiver_id,is_fraud
U027,64361.48,attacker_device_4593,Lucknow,2025-10-01 04:05:15,MULE024,1
U041,2416.04,device_U041_A,Delhi,2025-07-04 08:22:26,R190,0
U044,7877.07,device_U044_B,Mumbai,2025-10-26 17:18:49,R040,0
U026,3963.86,device_U026_B,Pune,2025-02-05 15:41:34,R026,0
U045,70542.71,attacker_device_7260,Mumbai,2025-04-17 03:40:41,MULE029,1
U019,49096.07,attacker_device_4971,Mumbai,2025-09-14 02:41:47,MULE014,1
U028,952.9,device_U028_B,Chennai,2025-01-29 18:57:05,R167,0
U022,2419.24,device_U022_B,Ahmedabad,2025-08-07 13:52:48,R133,0
U004,2850.35,attacker_device_1223,Delhi,2025-10-26 01:05:55,MULE048,1
U047,11480.85,attacker_device_6219,Delhi,2025-01-18 14:14:45,MULE010,1
U043,3089.64,device_U043_A,Jaipur,2025-05-19 14:55:21,R111,0
U017,4109.25,device_U017_A,Mumbai,2025-01-19 18:48:41,R077,0
U006,2815.95,device_U006_B,Jaipur,2025-10-21 18:37:14,R148,0
U043,776.98,device_U043_B,Jaipur,2025-11-06 14:15:45,R111,0
U022,3207.86,device_U022_A,Ahmedabad,2025-01-08 15:22:43,R017,0
U045,5090.71,device_U045_A,Pune,2025-01-25 15:45:49,R069,0
U038,7195.99,device_U038_A,Lucknow,2025-07-20 18:16:24,R171,0
U007,110.12,device_U007_B,Mumbai,2025-06-20 19:46:26,R059,0
U011,12622.0,attacker_device_6259,Hyderabad,2025-05-29 02:10:24,MULE012,1
U028,6296.57,device_U028_A,Chennai,2025-12-14 18:33:58,R020,0
U008,3019.73,device_U008_B,Ahmedabad,2025-01-16 09:33:09,R094,0
U013,989.91,device_U013_A,Kolkata,2025-10-11 20:29:41,R024,0
U026,37175.61,attacker_device_8573,Mumbai,2025-09-17 01:05:22,MULE030,1
U034,1873.36,attacker_device_6423,Mumbai,2025-08-23 18:42:50,MULE040,1
U022,5580.02,device_U022_B,Ahmedabad,2025-09-15 14:25:52,R151,0
U050,14854.04,attacker_device_3735,Chennai,2025-05-21 14:33:28,MULE009,1
U042,37881.47,attacker_device_2878,Lucknow,2025-03-11 02:51:20,MULE028,1
U006,75274.77,attacker_device_2698,Delhi,2025-07-12 04:47:48,MULE040,1
U019,5329.96,device_U019_B,Chennai,2025-03-19 21:06:01,R021,0
U002,5104.14,attacker_device_9540,Mumbai,2025-08-21 09:53:48,MULE036,1
U017,166064.79,attacker_device_8285,Jaipur,2025-04-17 22:38:02,MULE049,1
U020,69167.19,attacker_device_2302,Ahmedabad,2025-01-30 02:46:15,MULE006,1
U009,45000.07,attacker_device_4874,Chennai,2025-01-21 02:43:53,MULE022,1
U049,2307.42,device_U049_A,Mumbai,2025-07-23 20:56:39,R112,0
U036,7320.19,device_U036_B,Mumbai,2025-03-29 20:20:15,R138,0
U045,19325.16,attacker_device_4272,Jaipur,2025-03-18 03:16:31,MULE029,1
U041,74613.95,attacker_device_9446,Ahmedabad,2025-11-17 01:57:02,MULE030,1
U047,4652.64,device_U047_A,Delhi,2025-10-30 20:03:58,R018,0
U046,6546.52,device_U046_B,Mumbai,2025-10-10 17:45:14,R059,0
U018,29155.28,attacker_device_2604,Bangalore,2025-05-27 01:14:24,MULE007,1
U031,4314.4,device_U031_A,Chennai,2025-10-18 10:25:50,R081,0
U010,65724.85,attacker_device_8814,Delhi,2025-08-16 04:55:54,MULE003,1
U005,1945.35,attacker_device_4320,Mumbai,2025-01-29 16:50:25,MULE042,1
U007,68290.85,attacker_device_8271,Jaipur,2025-06-01 00:03:59,MULE008,1
U025,1520.55,device_U025_B,Lucknow,2025-08-20 12:14:01,R049,0
U043,7788.87,device_U043_A,Jaipur,2025-09-03 11:27:20,R038,0
U038,1419.46,device_U038_A,Lucknow,2025-04-26 12:18:29,R035,0
U046,6877.58,device_U046_A,Mumbai,2025-06-26 15:29:49,R121,0
U033,2757.35,device_U033_B,Mumbai,2025-07-01 17:27:26,R064,0
U050,9076.43,attacker_device_6515,Chennai,2025-05-21 14:40:28,MULE040,1
U021,5202.59,device_U021_A,Jaipur,2025-09-11 12:36:14,R167,0
U039,2768.9,device_U039_A,Mumbai,2025-05-14 16:57:31,R073,0
U049,5614.63,device_U049_A,Mumbai,2025-11-02 12:43:05,R148,0
U009,2731.02,device_U009_B,Mumbai,2025-07-21 19:29:09,R070,0
U001,4031.26,device_U001_B,Mumbai,2025-07-31 15:51:00,R140,0
U047,6452.29,device_U047_B,Delhi,2025-11-29 12:24:12,R103,0
U015,4119.72,device_U015_A,Delhi,2025-11-30 19:55:00,R138,0
U041,2966.56,device_U041_A,Delhi,2025-07-27 19:55:15,R190,0
U027,308005.22,device_U027_A,Jaipur,2025-07-23 14:02:25,MULE041,1
U023,6779.59,device_U023_A,Chennai,2025-11-13 13:43:45,R182,0
U043,4786.09,device_U043_B,Jaipur,2025-02-16 16:58:16,R038,0
U001,5163.63,device_U001_A,Mumbai,2025-11-28 14:20:27,R189,0
U016,6296.03,device_U016_B,Hyderabad,2025-09-27 16:42:03,R129,0
U029,1624.43,device_U029_B,Chennai,2025-05-20 19:46:08,R055,0
U001,9746.86,attacker_device_4845,Mumbai,2025-06-18 16:20:40,MULE031,1
U045,1728.67,device_U045_B,Pune,2025-07-23 10:28:26,R086,0
U036,7428.61,device_U036_B,Mumbai,2025-12-09 10:44:31,R118,0
U031,24683.64,attacker_device_4205,Kolkata,2025-10-13 01:41:00,MULE024,1
U007,6189.05,device_U007_A,Mumbai,2025-08-02 18:59:10,R060,0
U008,616.21,device_U008_B,Ahmedabad,2025-01-29 21:36:40,R163,0
U008,3007.35,device_U008_B,Ahmedabad,2025-10-16 20:28:57,R172,0
U005,3511.39,attacker_device_3773,Mumbai,2025-01-29 17:14:25,MULE032,1
U012,7222.7,device_U012_A,Bangalore,2025-12-07 15:50:34,R110,0
U006,1318.35,device_U006_A,Jaipur,2025-10-15 12:24:20,R161,0
U033,3960.11,device_U033_B,Mumbai,2025-09-28 19:03:41,R149,0
U008,421.01,device_U008_B,Ahmedabad,2025-08-05 14:16:08,R042,0
U043,7389.62,device_U043_B,Jaipur,2025-02-05 10:50:44,R094,0
U034,14074.94,attacker_device_4450,Mumbai,2025-08-23 18:35:50,MULE048,1
U045,854.72,device_U045_A,Pune,2025-04-04 17:56:55,R189,0
U009,2606.81,device_U009_B,Mumbai,2025-02-25 09:16:07,R063,0
U027,3985.9,device_U027_A,Mumbai,2025-01-12 10:07:48,R115,0
U042,5759.64,device_U042_A,Pune,2025-06-01 18:44:19,R010,0
U006,3708.29,device_U006_B,Jaipur,2025-03-19 16:18:36,R076,0
U037,66964.55,attacker_device_1265,Delhi,2025-04-28 02:57:19,MULE033,1
U047,1758.01,device_U047_A,Delhi,2025-07-20 19:37:50,R165,0
U013,6963.91,device_U013_B,Kolkata,2025-11-19 17:14:58,R194,0
U025,315597.74,attacker_device_8185,Chennai,2025-02-18 12:05:11,MULE033,1
U026,247938.35,attacker_device_4519,Hyderabad,2025-10-17 17:17:41,MULE050,1
U006,4155.4,device_U006_B,Jaipur,2025-09-20 08:14:41,R021,0
U021,1099.14,device_U021_B,Jaipur,2025-05-24 17:11:13,R167,0
U021,7059.81,device_U021_A,Jaipur,2025-05-29 13:49:52,R177,0
U001,35367.89,attacker_device_8764,Hyderabad,2025-02-21 00:58:07,MULE004,1
U005,1175.28,device_U005_A,Mumbai,2025-03-02 11:06:10,R012,0
U023,5890.23,device_U023_A,Chennai,2025-10-27 11:37:47,R162,0
U044,51623.19,attacker_device_7597,Lucknow,2025-07-05 04:37:08,MULE017,1
U019,1238.2,device_U019_B,Chennai,2025-01-05 18:35:55,R195,0
U007,60873.52,attacker_device_1193,Lucknow,2025-08-23 01:06:24,MULE025,1
U007,5294.42,device_U007_B,Mumbai,2025-07-15 14:56:24,R060,0
U046,5357.87,device_U046_B,Mumbai,2025-02-27 08:23:28,R059,0
U008,60982.92,attacker_device_6022,Bangalore,2025-08-17 04:52:51,MULE032,1
U014,3236.66,device_U014_A,Bangalore,2025-01-25 10:59:56,R136,0
U050,1264.53,device_U050_B,Chennai,2025-08-23 10:21:18,R134,0
U023,976.03,device_U023_B,Chennai,2025-07-24 14:42:19,R151,0
U020,7901.42,device_U020_A,Bangalore,2025-06-08 18:56:02,R169,0
U020,3326.3,device_U020_B,Bangalore,2025-09-28 18:18:35,R122,0
U001,7474.7,device_U001_B,Mumbai,2025-04-17 08:38:16,R189,0
U022,2119.25,device_U022_B,Ahmedabad,2025-07-14 18:31:28,MULE012,1
U008,50266.14,attacker_device_4911,Delhi,2025-01-26 00:34:06,MULE018,1
U028,3426.71,device_U028_B,Chennai,2025-10-31 12:04:23,R013,0
U001,4390.6,attacker_device_1895,Mumbai,2025-06-18 17:01:40,MULE047,1
U050,70727.36,attacker_device_2428,Kolkata,2025-07-13 04:06:29,MULE021,1
U012,7095.39,device_U012_B,Bangalore,2025-03-14 13:28:02,R144,0
U042,4242.12,device_U042_A,Pune,2025-11-27 16:32:29,R177,0
U014,909.09,device_U014_A,Bangalore,2025-04-26 14:55:02,R136,0
U040,2976.19,device_U040_A,Chennai,2025-05-05 21:46:04,R109,0
U044,2478.47,device_U044_B,Mumbai,2025-02-07 20:34:37,R192,0
U046,4866.09,device_U046_A,Mumbai,2025-11-21 19:54:20,R121,0
U038,4625.73,device_U038_B,Lucknow,2025-09-11 19:23:44,R171,0
U040,7256.27,device_U040_A,Chennai,2025-04-10 08:13:53,R068,0
U025,1346.25,device_U025_B,Lucknow,2025-02-01 20:00:00,R063,0
U039,2197.69,device_U039_A,Mumbai,2025-10-08 15:03:37,R054,0
U042,3822.64,device_U042_A,Pune,2025-04-05 08:44:41,R029,0
U002,1662.23,device_U002_B,Mumbai,2025-11-11 09:08:05,R056,0
U043,3975.35,device_U043_B,Jaipur,2025-01-29 12:50:45,R094,0
U050,505.35,device_U050_B,Chennai,2025-05-01 19:46:49,R176,0
U043,7535.18,device_U043_B,Jaipur,2025-12-08 10:45:04,R111,0
U006,77188.26,attacker_device_2576,Delhi,2025-03-21 05:02:51,MULE009,1
U004,3158.14,device_U004_B,Delhi,2025-07-27 21:43:55,R056,0
U018,7582.23,device_U018_A,Jaipur,2025-07-13 10:47:12,R154,0
U045,1394.28,device_U045_B,Pune,2025-07-23 08:33:50,R106,0
U046,2556.73,device_U046_A,Mumbai,2025-09-06 20:58:18,R118,0
U044,33184.82,attacker_device_6920,Lucknow,2025-10-16 01:49:37,MULE034,1
U039,9323.67,attacker_device_5514,Mumbai,2025-04-17 01:24:13,MULE045,1
U028,66808.07,attacker_device_2780,Bangalore,2025-06-20 04:42:53,MULE029,1
U030,4311.7,device_U030_B,Hyderabad,2025-09-20 22:49:55,R188,0
U004,781.08,device_U004_B,Delhi,2025-02-15 11:29:39,R087,0
U047,2421.52,device_U047_A,Delhi,2025-10-04 14:09:55,R165,0
U009,1724.85,device_U009_B,Mumbai,2025-11-14 21:45:42,R119,0
U020,6150.37,device_U020_B,Bangalore,2025-08-20 08:14:50,R033,0
U017,6590.58,device_U017_B,Mumbai,2025-06-28 20:10:46,R051,0
U048,1205.55,device_U048_A,Pune,2025-01-10 11:46:37,R008,0
U037,7623.94,device_U037_A,Bangalore,2025-02-22 12:48:50,R113,0
U014,48611.15,attacker_device_2875,Hyderabad,2025-03-17 03:54:30,MULE008,1
U005,3774.24,device_U005_B,Mumbai,2025-10-28 22:54:19,R155,0
U035,754.03,attacker_device_7833,Kolkata,2025-10-23 00:29:08,MULE021,1
U049,4295.17,device_U049_A,Mumbai,2025-09-20 21:00:40,R187,0
U048,3379.96,device_U048_A,Pune,2025-10-25 16:40:36,R067,0
U023,6555.42,device_U023_B,Chennai,2025-12-28 22:55:07,R019,0
U032,7412.96,device_U032_B,Lucknow,2025-10-16 14:23:24,R048,0
U002,633.51,device_U002_B,Mumbai,2025-03-25 17:02:59,R152,0
U033,25314.94,attacker_device_6957,Bangalore,2025-05-30 01:28:55,MULE040,1
U041,4318.46,device_U041_B,Delhi,2025-11-01 16:31:19,R164,0
U050,10605.47,attacker_device_7591,Chennai,2025-05-21 14:40:28,MULE016,1
U017,495.63,device_U017_A,Mumbai,2025-12-06 15:02:54,R156,0
U035,2640.56,device_U035_A,Kolkata,2025-10-24 10:02:37,R102,0
U007,7947.56,device_U007_A,Mumbai,2025-03-04 14:59:59,R021,0
U018,50841.72,attacker_device_2964,Bangalore,2025-02-19 01:20:55,MULE010,1
U016,261442.29,attacker_device_8859,Hyderabad,2025-01-18 18:49:42,MULE025,1
U014,41880.87,attacker_device_9602,Delhi,2025-04-11 04:19:54,MULE015,1
U007,5746.16,device_U007_B,Mumbai,2025-11-04 21:09:08,R012,0
U045,95647.96,device_U045_B,Ahmedabad,2025-09-06 01:21:17,MULE035,1
U017,5447.73,device_U017_A,Mumbai,2025-11-18 13:55:57,R196,0
U005,6770.98,device_U005_A,Mumbai,2025-07-17 12:49:34,R187,0
U029,4364.1,device_U029_A,Chennai,2025-02-24 11:32:18,R124,0
U011,6036.3,device_U011_B,Hyderabad,2025-04-04 09:21:17,R017,0
U013,29942.98,attacker_device_3190,Mumbai,2025-06-03 01:26:47,MULE022,1
U035,1871.3,attacker_device_9765,Kolkata,2025-10-23 00:42:08,MULE047,1
U009,50622.57,attacker_device_7113,Kolkata,2025-02-19 01:39:34,MULE037,1
U034,7942.49,device_U034_A,Mumbai,2025-10-09 18:02:29,R067,0
U004,1033.98,device_U004_B,Delhi,2025-03-04 18:25:43,R196,0
U017,19921.65,attacker_device_5487,Chennai,2025-06-07 00:05:19,MULE046,1
U028,6868.51,device_U028_B,Chennai,2025-09-21 11:23:11,R020,0
U047,7875.67,attacker_device_3895,Delhi,2025-01-18 14:04:45,MULE038,1
U036,5259.25,device_U036_B,Mumbai,2025-09-23 16:31:26,R055,0
U012,46780.37,attacker_device_3120,Lucknow,2025-09-28 05:20:37,MULE038,1
U007,2226.64,device_U007_B,Mumbai,2025-10-10 12:00:14,R170,0
U050,2064.91,device_U050_B,Chennai,2025-02-05 09:43:39,R134,0
U015,5514.34,device_U015_A,Delhi,2025-10-22 11:46:54,R185,0
U019,7264.6,device_U019_B,Chennai,2025-05-31 12:47:02,R137,0
U007,789.65,device_U007_B,Mumbai,2025-06-24 10:35:35,R098,0
U016,3670.06,device_U016_B,Hyderabad,2025-03-25 13:33:19,R117,0
U036,2429.84,device_U036_B,Mumbai,2025-06-05 08:06:39,R138,0
U023,5962.25,device_U023_A,Chennai,2025-10-25 20:57:40,R162,0
U045,174864.45,device_U045_A,Hyderabad,2025-10-16 17:12:46,MULE005,1
U041,2269.32,device_U041_A,Delhi,2025-10-05 11:18:15,R164,0
U036,308.28,device_U036_B,Mumbai,2025-07-23 08:48:05,R118,0
U004,3765.72,device_U004_B,Delhi,2025-04-28 10:30:47,R196,0
U028,104124.98,device_U028_A,Jaipur,2025-10-04 03:18:08,MULE023,1
U011,16970.45,attacker_device_3069,Ahmedabad,2025-07-15 01:07:40,MULE037,1
U044,869.18,device_U044_B,Mumbai,2025-11-24 08:27:39,R159,0
U012,7753.07,device_U012_B,Bangalore,2025-03-28 19:42:37,R064,0
U033,164877.99,device_U033_B,Mumbai,2025-11-10 05:55:31,MULE050,1
U022,4020.01,device_U022_B,Ahmedabad,2025-05-23 10:59:51,R151,0
U006,7645.83,device_U006_A,Jaipur,2025-08-10 11:33:12,R093,0
U008,1441.26,device_U008_B,Ahmedabad,2025-01-15 13:29:42,R172,0
U006,3438.04,device_U006_B,Jaipur,2025-08-27 20:11:27,R159,0
U001,6977.28,device_U001_B,Mumbai,2025-10-09 15:53:56,R071,0
U047,3609.34,device_U047_B,Delhi,2025-11-09 22:28:18,R103,0
U048,842.29,device_U048_A,Pune,2025-07-03 20:24:43,R030,0
U022,2373.62,device_U022_B,Ahmedabad,2025-09-05 02:31:50,MULE035,1
U047,342333.41,device_U047_B,Lucknow,2025-06-16 20:50:07,MULE007,1
U039,13016.19,attacker_device_1498,Mumbai,2025-04-17 00:58:13,MULE031,1
U015,3690.23,device_U015_B,Delhi,2025-10-06 21:42:23,R165,0
U045,2519.03,device_U045_B,Pune,2025-07-03 11:35:33,R172,0
U040,1831.12,device_U040_A,Chennai,2025-07-05 11:09:29,R071,0
U021,2326.2,device_U021_A,Jaipur,2025-06-10 20:23:11,R103,0
U012,1144.06,device_U012_B,Bangalore,2025-07-26 11:32:58,R144,0
U012,6166.93,device_U012_A,Bangalore,2025-02-18 21:29:23,R191,0
U017,7910.02,attacker_device_2854,Mumbai,2025-01-07 06:17:56,MULE016,1
U012,11617.48,attacker_device_1329,Bangalore,2025-09-04 17:36:20,MULE001,1
U040,5216.45,device_U040_B,Chennai,2025-12-20 11:44:19,R014,0
U030,12001.04,attacker_device_9698,Bangalore,2025-06-25 02:22:16,MULE008,1
U045,489.4,device_U045_B,Pune,2025-12-24 11:17:57,R172,0
U020,132175.57,attacker_device_2359,Bangalore,2025-11-15 16:56:32,MULE013,1
U010,7090.62,device_U010_B,Jaipur,2025-02-22 19:05:08,R059,0
U047,4906.47,device_U047_A,Delhi,2025-05-26 13:49:35,R072,0
U043,2080.43,device_U043_A,Jaipur,2025-10-09 09:37:31,R094,0
U021,3240.68,device_U021_A,Jaipur,2025-10-05 19:24:45,R103,0
U020,252368.54,attacker_device_6798,Bangalore,2025-06-15 10:36:25,MULE049,1
U020,6638.21,device_U020_B,Bangalore,2025-03-06 20:27:18,R055,0
U005,7804.14,device_U005_B,Mumbai,2025-03-19 13:38:54,R068,0
U002,4910.09,device_U002_A,Mumbai,2025-10-03 18:10:19,R155,0
U049,2430.88,device_U049_B,Mumbai,2025-03-31 09:37:02,R030,0
U022,1760.88,device_U022_B,Ahmedabad,2025-04-04 22:23:51,R017,0
U024,631.92,device_U024_A,Kolkata,2025-06-09 08:19:49,R186,0
U032,65987.41,attacker_device_3087,Jaipur,2025-05-07 03:48:48,MULE050,1
U011,2405.31,device_U011_A,Hyderabad,2025-07-03 18:54:07,R081,0
U028,2617.36,device_U028_A,Chennai,2025-09-04 14:13:54,R139,0
U016,3961.42,device_U016_B,Hyderabad,2025-03-10 13:55:30,R130,0
U037,616.35,device_U037_A,Bangalore,2025-10-17 10:04:08,R073,0
U022,3562.87,attacker_device_1724,Ahmedabad,2025-07-14 18:01:28,MULE028,1
U034,261999.2,attacker_device_2681,Mumbai,2025-09-14 19:28:19,MULE008,1
U023,54090.52,attacker_device_2923,Pune,2025-12-20 03:27:04,MULE031,1
U022,6067.86,attacker_device_9306,Ahmedabad,2025-07-14 18:14:28,MULE030,1
U011,62296.38,attacker_device_1095,Bangalore,2025-05-20 02:56:55,MULE046,1
U011,5790.48,device_U011_B,Hyderabad,2025-03-13 10:58:56,R165,0
U028,3215.13,device_U028_A,Chennai,2025-06-25 16:31:15,R114,0
U016,3148.5,device_U016_A,Hyderabad,2025-07-14 15:40:38,R041,0
U047,447.7,device_U047_A,Delhi,2025-11-13 10:20:20,R165,0
U045,75441.59,attacker_device_6858,Kolkata,2025-07-01 04:22:27,MULE030,1
U015,4601.34,device_U015_A,Delhi,2025-07-13 14:35:41,R069,0
U042,3915.26,device_U042_B,Pune,2025-04-26 12:29:04,R144,0
U037,12386.97,device_U037_B,Bangalore,2025-10-20 00:24:02,MULE047,1
U021,3861.62,device_U021_B,Jaipur,2025-08-02 21:28:08,R167,0
U017,397445.32,attacker_device_5774,Mumbai,2025-01-27 04:55:50,MULE045,1
U048,5455.64,device_U048_A,Pune,2025-08-24 13:31:25,R010,0
U005,11559.16,device_U005_B,Mumbai,2025-01-29 17:07:25,MULE046,1
U021,6430.45,device_U021_B,Jaipur,2025-11-20 10:44:58,R080,0
U048,20535.44,attacker_device_8514,Kolkata,2025-12-29 00:09:31,MULE021,1
U002,249778.61,attacker_device_8203,Ahmedabad,2025-10-16 00:54:47,MULE014,1
U045,7182.04,device_U045_B,Pune,2025-07-08 14:05:56,R069,0
U012,5564.22,device_U012_A,Bangalore,2025-10-06 17:31:39,R036,0
U020,4444.95,device_U020_A,Bangalore,2025-02-14 16:43:21,R068,0
U031,4115.83,device_U031_A,Chennai,2025-09-26 22:37:11,R015,0
U042,197.65,device_U042_A,Pune,2025-09-18 13:55:21,R095,0
U014,1649.09,device_U014_B,Bangalore,2025-02-13 08:55:17,R142,0
U028,2049.66,device_U028_B,Chennai,2025-01-14 19:58:52,R167,0
U014,824.9,device_U014_A,Bangalore,2025-04-02 10:32:05,R120,0
U003,602.96,device_U003_B,Jaipur,2025-02-14 20:39:14,R184,0
U044,19549.99,attacker_device_9156,Lucknow,2025-07-20 05:43:43,MULE035,1
U012,3205.16,device_U012_A,Bangalore,2025-10-10 16:14:53,R068,0
U009,70297.21,attacker_device_8138,Bangalore,2025-03-29 02:10:05,MULE013,1
U002,3084.13,device_U002_B,Mumbai,2025-05-06 13:36:06,R130,0
U035,3286.99,device_U035_B,Kolkata,2025-03-27 16:56:13,R166,0
U001,5098.03,device_U001_B,Mumbai,2025-11-15 10:50:06,R027,0
U028,43613.51,attacker_device_5623,Delhi,2025-07-08 03:05:48,MULE028,1
U044,37371.84,attacker_device_7836,Pune,2025-04-18 02:19:12,MULE003,1
U030,45885.96,attacker_device_7552,Jaipur,2025-12-25 03:12:16,MULE012,1
U026,4140.17,device_U026_A,Pune,2025-10-26 15:29:06,R187,0
U044,2888.66,device_U044_B,Mumbai,2025-11-18 09:38:22,R040,0
U048,4791.07,device_U048_A,Pune,2025-07-22 17:06:28,R149,0
U022,2209.99,device_U022_A,Ahmedabad,2025-04-10 12:41:37,R087,0
U023,72982.9,attacker_device_3258,Pune,2025-11-08 04:04:28,MULE028,1
U035,7668.83,device_U035_B,Kolkata,2025-10-13 08:17:41,R068,0
U004,4242.63,device_U004_B,Delhi,2025-07-29 12:36:09,R072,0
U029,3295.14,device_U029_B,Chennai,2025-01-07 18:24:43,R105,0
U015,481880.5,attacker_device_2451,Delhi,2025-12-02 19:23:15,MULE043,1
U035,41087.23,attacker_device_1534,Mumbai,2025-09-17 05:18:54,MULE027,1
U019,19789.85,attacker_device_9035,Lucknow,2025-09-27 03:20:33,MULE023,1
U023,517.82,device_U023_B,Chennai,2025-06-12 10:40:58,R162,0
U037,4703.15,device_U037_A,Bangalore,2025-12-26 17:06:36,R018,0
U008,7345.38,device_U008_B,Ahmedabad,2025-09-18 19:47:29,R069,0
U005,4556.93,device_U005_A,Mumbai,2025-11-18 22:35:57,R187,0
U006,4162.33,attacker_device_4990,Jaipur,2025-07-19 08:27:45,MULE024,1
U044,1398.4,device_U044_A,Mumbai,2025-07-20 20:11:35,R144,0
U038,2156.3,device_U038_B,Lucknow,2025-12-28 10:21:56,R027,0
U026,4605.22,device_U026_A,Pune,2025-05-21 08:35:18,R187,0
U040,7039.96,device_U040_A,Chennai,2025-05-25 12:52:21,R068,0
U022,6625.63,attacker_device_7581,Ahmedabad,2025-07-14 18:20:28,MULE004,1
U010,11721.83,attacker_device_7181,Jaipur,2025-03-06 00:22:07,MULE046,1
U009,2998.9,device_U009_B,Mumbai,2025-09-10 16:17:15,R163,0
U037,6868.74,device_U037_A,Bangalore,2025-02-19 20:31:50,R018,0
U028,17936.6,attacker_device_3880,Lucknow,2025-06-28 02:27:23,MULE012,1
U045,3686.85,device_U045_A,Pune,2025-12-25 21:16:50,R180,0
U044,6081.93,device_U044_A,Mumbai,2025-06-23 10:10:11,R046,0
U042,444173.82,attacker_device_2383,Pune,2025-01-07 12:17:46,MULE042,1
U037,11633.74,device_U037_A,Bangalore,2025-10-20 00:29:02,MULE024,1
U010,12902.9,attacker_device_6991,Jaipur,2025-03-06 00:51:07,MULE050,1
U012,2675.28,device_U012_B,Bangalore,2025-02-14 13:16:42,R150,0
U018,6605.7,device_U018_B,Jaipur,2025-09-04 13:59:07,R200,0
U049,7799.81,device_U049_A,Mumbai,2025-11-16 09:35:02,R099,0
U022,2345.82,device_U022_A,Ahmedabad,2025-06-03 08:23:37,R116,0
U001,43079.78,attacker_device_1740,Jaipur,2025-11-15 01:01:36,MULE044,1
U030,3315.9,device_U030_B,Hyderabad,2025-01-12 16:26:40,R179,0
U033,5824.45,device_U033_B,Mumbai,2025-04-01 17:45:03,R011,0
U029,7584.61,device_U029_A,Chennai,2025-03-24 13:55:03,R055,0
U008,58180.47,attacker_device_6388,Delhi,2025-03-25 02:29:36,MULE021,1
U008,6944.94,device_U008_A,Ahmedabad,2025-01-06 18:22:50,R095,0
U025,7131.66,device_U025_A,Lucknow,2025-10-31 13:08:03,R111,0
U032,429046.25,device_U032_B,Mumbai,2025-10-12 08:17:57,MULE017,1
U047,4516.35,device_U047_A,Delhi,2025-09-21 20:57:21,R050,0
U020,4213.04,device_U020_B,Bangalore,2025-08-15 18:06:00,R109,0
U021,3836.51,device_U021_B,Jaipur,2025-05-30 19:42:50,R177,0
U013,3201.81,device_U013_B,Kolkata,2025-02-12 17:09:34,R013,0
U009,3591.31,device_U009_B,Mumbai,2025-03-08 21:45:19,R156,0
U037,4305.02,device_U037_A,Bangalore,2025-05-06 13:45:18,R073,0
U046,2995.06,device_U046_A,Mumbai,2025-06-20 15:43:06,R121,0
U003,25767.15,attacker_device_6738,Ahmedabad,2025-06-17 04:30:19,MULE015,1
U005,6274.05,device_U005_B,Mumbai,2025-05-12 15:39:44,R068,0
U001,49780.65,attacker_device_2179,Pune,2025-05-13 03:11:43,MULE047,1
U039,7754.47,device_U039_B,Mumbai,2025-01-12 14:40:17,R054,0
U033,6370.51,device_U033_A,Mumbai,2025-09-13 15:05:18,R011,0
U032,880.15,device_U032_B,Lucknow,2025-09-13 11:31:33,R153,0
U013,56757.37,attacker_device_3369,Mumbai,2025-05-06 05:42:52,MULE047,1
U022,2140.08,device_U022_B,Ahmedabad,2025-03-11 08:28:04,R006,0
U029,2402.88,device_U029_B,Chennai,2025-03-17 16:13:43,R103,0
U016,7953.29,device_U016_A,Hyderabad,2025-05-29 18:50:45,R068,0
U013,5055.09,device_U013_B,Kolkata,2025-05-05 21:58:46,R036,0
U036,52505.29,attacker_device_4390,Ahmedabad,2025-03-13 03:00:10,MULE037,1
U049,7830.08,device_U049_B,Mumbai,2025-09-19 08:46:34,R131,0
U049,442.21,device_U049_A,Mumbai,2025-12-26 15:34:11,R089,0
U027,83691.72,device_U027_B,Kolkata,2025-10-03 00:35:42,MULE020,1
U032,865.28,device_U032_B,Lucknow,2025-07-23 08:26:41,R015,0
U028,5045.87,device_U028_A,Chennai,2025-02-03 21:19:49,R004,0
U009,1953.55,device_U009_B,Mumbai,2025-10-16 19:44:47,R163,0
U017,14129.13,device_U017_B,Mumbai,2025-01-07 06:42:56,MULE025,1
U034,9923.67,device_U034_B,Mumbai,2025-03-31 12:49:02,MULE030,1
U017,57544.21,attacker_device_1159,Bangalore,2025-08-19 01:22:30,MULE038,1
U002,55056.66,attacker_device_1076,Kolkata,2025-12-21 00:29:18,MULE009,1
U046,79030.03,attacker_device_5194,Jaipur,2025-10-24 02:56:28,MULE042,1
U019,69937.66,attacker_device_7451,Hyderabad,2025-02-07 05:08:20,MULE049,1
U027,11937.11,attacker_device_1432,Ahmedabad,2025-10-25 03:26:05,MULE049,1
U025,5943.99,device_U025_A,Lucknow,2025-07-14 20:47:22,R148,0
U048,2073.84,device_U048_B,Pune,2025-02-09 16:51:50,R085,0
U021,7400.69,device_U021_A,Jaipur,2025-02-13 18:42:26,R103,0
U006,6599.39,device_U006_A,Jaipur,2025-04-26 22:13:55,R021,0
U036,430.16,device_U036_B,Mumbai,2025-11-19 15:39:18,R160,0
U048,24441.53,attacker_device_2462,Ahmedabad,2025-03-17 02:58:24,MULE041,1
U009,2075.03,device_U009_B,Mumbai,2025-12-06 21:23:35,R163,0
